timestamp,sample_ms,batt_current_mA,batt_voltage_V,batt_charge_uAh,batt_soc_pct,batt_temp_C,cpu_temp_C,display_on,display_brightness_lin,core0_idle_ms,core1_idle_ms,core2_idle_ms,core3_idle_ms,core4_idle_ms,core5_idle_ms,core6_idle_ms,core7_idle_ms,cluster0_300000_ms,cluster0_576000_ms,cluster0_768000_ms,cluster0_1017600_ms,cluster0_1248000_ms,cluster0_1324800_ms,cluster0_1497600_ms,cluster0_1612800_ms,cluster0_1708800_ms,cluster0_1804800_ms,cluster1_300000_ms,cluster1_652800_ms,cluster1_806400_ms,cluster1_979200_ms,cluster1_1094400_ms,cluster1_1209600_ms,cluster1_1324800_ms,cluster1_1555200_ms,cluster1_1708800_ms,cluster1_1843200_ms,cluster1_1939200_ms,cluster1_2169600_ms,cluster1_2208000_ms,cluster1_2304000_ms,brightness_pct,cpu_load_pct
2025-05-26 02:02:48,2000,406.189,3.855,2640960,55,37.5,51.7,1,0.531,1501,1523,1509,1537,1534,1533,1377,1669,0,1430,0,0,150,0,20,0,0,480,0,1480,0,50,0,0,0,0,0,0,0,0,0,550,,
2025-05-25 23:42:03,2000,1094.361,4.167,4244400,91,33.3,83.2,1,0.217,501,501,497,503,524,560,488,497,0,440,0,0,20,0,0,20,0,1540,0,460,0,0,0,0,20,20,0,10,0,0,0,1510,,
2025-05-26 02:22:26,2000,1177.369,3.734,2358000,48,40.6,77.1,1,1.0,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2030,0,0,0,0,0,0,0,2030,0,0,0,0,0,0,,
2025-05-26 00:52:02,2000,1043.701,3.982,3442680,73,36.2,83.2,1,0.217,1,2,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,,
2025-05-26 02:19:35,2000,1354.981,3.742,2405160,49,39.7,70.7,1,1.0,488,506,497,500,539,553,485,485,0,420,80,0,20,0,0,20,0,1490,0,440,0,0,0,0,20,1570,0,0,0,0,0,0,,
2025-05-26 02:08:46,2000,1164.856,3.836,2593800,53,37.7,82.5,1,0.531,1,1,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,0,10,2010,0,0,0,,
2025-05-26 02:16:44,2000,1350.708,3.745,2452320,50,38.7,68.1,1,1.0,989,994,997,996,1042,1043,993,992,0,850,0,0,20,0,0,0,0,1160,0,850,10,0,0,0,20,0,20,0,1130,0,0,0,,
2025-05-25 23:51:19,2000,1303.406,4.121,4150080,88,34.0,79.3,1,0.531,992,993,996,994,1039,1019,990,988,0,960,20,0,20,0,0,20,0,1000,0,980,0,0,0,0,20,30,0,0,0,0,0,990,,
2025-05-26 00:02:09,2000,1445.008,4.169,3961440,85,35.7,80.6,1,1.0,994,994,986,997,1047,1068,977,995,0,910,70,0,40,0,0,0,20,980,0,930,0,0,0,0,90,20,0,0,10,0,0,970,,
2025-05-26 01:42:35,2000,1094.361,3.849,2923920,61,33.4,82.5,1,0.047,494,492,498,501,538,531,489,491,0,450,0,20,20,0,0,0,0,1530,0,470,10,0,0,0,20,0,0,0,0,10,0,1510,,
2025-05-25 23:54:09,2000,1180.115,4.125,4102920,87,35.4,82.9,1,0.531,509,503,506,502,559,551,487,496,0,400,0,0,20,0,0,20,0,1590,0,420,10,0,0,0,20,0,0,10,0,0,0,1570,,
2025-05-26 02:19:11,2000,1175.232,3.745,2405160,50,38.7,71.9,1,1.0,496,498,495,496,520,540,489,489,0,420,0,0,60,0,0,20,0,1530,0,480,0,0,0,0,20,1530,0,0,0,0,0,0,,
2025-05-25 23:14:19,2000,934.448,4.35,4527360,99,27.3,71.3,1,4e-05,989,991,996,998,1038,1087,976,987,0,840,140,0,20,0,0,40,0,980,0,860,0,0,0,0,160,20,10,10,0,0,0,960,,
2025-05-26 01:45:21,2000,980.835,3.823,2876760,60,34.7,83.8,1,0.047,2,5,7,7,8,8,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,0,20,0,40,0,1960,,
2025-05-25 23:42:07,2000,1058.35,4.167,4244400,91,33.3,82.2,1,0.217,510,500,495,502,519,576,502,492,0,340,20,0,20,0,0,0,0,1640,0,360,0,0,0,0,20,20,0,20,0,0,10,1590,,
2025-05-26 01:35:41,2000,238.952,3.878,2971080,62,36.0,40.4,1,0.047,2000,2000,2000,2000,0,0,0,2000,0,2040,0,0,20,0,0,20,0,0,0,2040,0,40,0,0,0,0,0,0,0,0,0,0,,
2025-05-26 01:09:36,2000,1493.836,3.97,3254040,68,37.0,79.0,1,1.0,991,1001,990,1006,1041,1048,988,987,0,950,0,0,20,0,0,70,0,980,0,970,10,0,0,0,20,0,0,0,0,20,0,1000,,
2025-05-26 00:56:47,2000,455.627,4.034,3442680,72,35.2,52.7,1,0.531,1460,1502,1470,1510,1533,1545,1491,1481,0,1440,0,0,20,0,0,30,0,540,0,1480,0,0,0,10,50,30,0,0,0,10,0,450,,
2025-05-26 01:35:12,2000,314.331,3.878,2971080,62,36.0,43.7,1,0.047,2000,2000,2000,2000,0,0,0,2000,0,2050,0,0,0,0,20,0,0,0,0,2020,0,40,0,0,0,0,0,0,0,0,0,0,,
2025-05-26 01:58:08,2000,1115.418,3.781,2688120,56,37.2,83.2,1,0.217,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,,
2025-05-26 01:00:02,2000,1267.09,3.941,3395520,71,36.1,82.2,1,0.531,500,499,498,503,523,519,500,500,0,460,0,0,20,0,0,0,0,1550,0,480,0,0,0,0,10,0,0,0,0,10,0,1530,,
2025-05-26 00:33:24,2000,1081.543,4.125,3678480,78,32.2,71.9,1,0.047,989,994,986,1006,1050,1035,988,987,0,970,0,0,20,0,0,0,0,1030,0,990,0,0,0,0,20,10,0,0,0,10,0,990,,
2025-05-25 23:12:08,2000,127.258,4.394,4527360,100,28.6,39.8,1,4e-05,1533,1557,1537,1545,1551,1553,1493,1668,0,1400,50,0,40,0,10,20,0,570,0,1450,20,0,0,0,50,0,0,0,0,20,0,550,,
2025-05-26 00:45:53,2000,1184.998,4.0,3537000,75,33.8,75.5,1,0.217,983,1003,994,995,1046,1038,986,986,0,860,0,0,20,0,20,0,0,1120,0,880,0,10,0,0,20,0,0,0,0,0,0,1110,,
2025-05-26 01:07:48,2000,1402.283,3.989,3254040,69,37.4,69.4,1,1.0,1480,1494,1476,1483,1555,1522,1489,1487,0,1440,20,0,40,0,0,20,0,510,0,1480,10,0,0,0,50,10,0,0,0,0,0,480,,
2025-05-25 23:17:31,2000,141.906,4.237,4480200,98,28.2,71.6,1,4e-05,515,509,510,512,542,541,496,518,0,440,40,0,20,0,0,0,0,1520,0,490,0,0,0,0,0,0,0,0,0,20,0,1510,,
2025-05-26 01:40:20,2000,1178.589,3.945,2923920,62,35.2,74.5,1,0.047,945,959,974,969,1025,1037,987,977,0,960,20,0,20,0,0,0,20,1000,0,980,10,0,0,0,20,0,0,0,0,10,0,1000,,
2025-05-26 01:50:00,2000,675.354,3.823,2829600,59,35.8,48.8,1,0.217,1446,1430,1422,1479,1549,1568,1484,1492,0,1380,60,20,40,0,0,30,0,500,0,1440,10,0,0,0,80,30,0,0,0,0,0,470,,
2025-05-25 23:59:19,2000,1337.586,4.107,4008600,86,36.9,62.9,1,1.0,1487,1506,1480,1491,1529,1543,1481,1489,0,1400,0,0,20,0,0,20,0,580,0,1420,10,0,0,0,20,0,0,0,0,0,0,570,,
2025-05-26 00:06:23,2000,1273.194,4.125,3914280,83,37.6,82.5,1,1.0,1,11,2,2,3,10,2,1,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,10,0,0,10,2000,0,0,0,,
2025-05-26 02:06:54,2000,1264.344,3.759,2593800,54,37.8,78.4,1,0.531,496,500,485,494,539,558,483,493,0,450,0,0,20,0,0,20,0,1550,0,450,20,0,0,0,20,20,0,0,1530,0,0,0,,
2025-05-26 02:08:18,2000,1195.069,3.836,2593800,53,37.7,74.8,1,0.531,495,499,493,501,529,548,480,490,0,440,30,0,50,0,0,20,0,1490,0,460,0,0,0,30,20,20,0,0,1500,0,0,0,,
2025-05-26 01:42:43,2000,1175.843,3.849,2923920,61,33.4,82.5,1,0.047,498,495,498,504,548,568,491,487,0,330,0,0,100,0,0,20,0,1570,0,430,0,0,0,0,20,20,0,10,0,0,0,1540,,
2025-05-26 00:08:00,2000,1146.241,4.071,3867120,82,38.8,77.1,1,1.0,5,12,2,3,3,7,0,0,0,0,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,,
2025-05-26 01:08:04,2000,495.605,3.989,3254040,69,37.4,48.8,1,1.0,1501,1547,1502,1577,1554,1510,1484,1332,0,1400,0,0,60,0,0,60,0,560,0,1460,0,20,0,20,20,20,0,10,0,0,0,530,,
2025-05-26 02:00:28,2000,477.295,3.855,2688120,55,37.5,40.4,1,0.531,2000,1988,2000,2000,0,0,0,2000,0,2050,0,0,20,0,0,20,0,0,0,2050,0,40,0,0,0,0,0,0,0,0,0,0,,
2025-05-25 23:49:04,2000,1292.725,4.227,4150080,89,34.4,61.0,1,0.531,1479,1516,1503,1485,1536,1543,1495,1494,0,1460,20,0,20,0,0,20,0,500,0,1480,10,0,20,0,20,0,0,0,0,0,0,500,,
2025-05-26 00:35:16,2000,1050.11,4.125,3678480,78,32.2,70.3,1,0.047,995,997,986,1001,1030,1027,1002,1002,0,960,0,0,60,0,0,0,0,1000,0,1010,0,0,0,0,20,0,0,0,0,10,0,980,,
2025-05-26 00:07:32,2000,1189.881,4.125,3867120,83,37.6,83.2,1,1.0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,,
2025-05-26 01:07:22,2000,1420.289,3.989,3254040,69,37.4,63.9,1,1.0,1480,1498,1467,1470,1576,1538,1494,1471,0,1430,50,0,40,0,0,20,0,480,0,1470,0,0,0,0,20,20,0,10,0,0,0,500,,
2025-05-26 00:28:15,2000,844.421,4.053,3725640,79,33.6,82.9,1,4e-05,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,,
2025-05-26 01:46:07,2000,1022.034,3.83,2829600,60,35.7,83.2,1,0.047,2,1,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,0,10,0,100,0,1910,,
2025-05-26 01:05:09,2000,584.412,3.942,3301200,69,38.5,41.7,1,1.0,2000,2000,2000,2000,0,0,985,2000,0,2040,0,0,20,0,0,20,0,0,0,2060,0,20,0,0,0,0,0,0,0,0,0,0,,
2025-05-26 02:02:13,2000,1367.798,3.855,2640960,55,37.5,66.2,1,0.531,1473,1467,1481,1502,1529,1531,1486,1493,0,1420,60,0,40,0,0,0,0,500,0,1510,0,0,0,0,0,0,0,0,0,0,0,510,,
2025-05-26 01:33:18,2000,882.263,3.95,3018240,63,34.5,83.5,1,4e-05,1,3,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,10,0,0,0,0,50,0,1960,,
2025-05-26 00:28:01,2000,844.727,4.053,3725640,79,33.6,82.2,1,4e-05,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,10,0,0,0,0,2010,,
2025-05-26 01:30:32,2000,1069.641,3.986,3018240,64,33.6,82.2,1,4e-05,511,498,499,499,530,535,491,494,0,480,0,0,40,0,0,0,0,1500,0,510,0,0,0,0,0,0,0,0,0,40,0,1470,,
2025-05-26 02:20:24,2000,1105.957,3.742,2405160,49,39.7,66.8,1,1.0,492,497,484,498,529,550,499,482,0,420,0,0,20,0,0,20,80,1490,0,440,0,0,0,0,20,1570,0,0,0,0,0,0,,
