train_device,test_device,fraction,epochs,freeze,recalc_scalers,MAE_mJ,MAPE_pct
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,50,cpu,0,1062.9,32.17
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,50,cpu,0,999.75,31.22
RedmiNote10ProBlue,RedmiNote9,0.7,10,cpu,0,1524.53,48.11
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,10,cpu,0,1104.54,28.77
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,10,cpu,0,934.08,26.11
RedmiNote10ProBlue,RedmiNote9,0.7,20,cpu,0,1583.68,54.77
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,20,cpu,0,1068.42,32.17
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,20,cpu,0,994.59,30.99
RedmiNote10ProBlue,RedmiNote9,0.7,30,cpu,0,1592.43,55.51
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,30,cpu,0,1063.32,32.38
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,30,cpu,0,1002.48,31.41
RedmiNote10ProBlue,RedmiNote9,0.7,40,cpu,0,1594.07,55.59
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,40,cpu,0,1064.41,32.5
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,40,cpu,0,1003.98,31.52
RedmiNote10ProBlue,RedmiNote9,0.7,50,cpu,0,1592.35,55.51
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,50,cpu,0,1064.47,32.42
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,50,cpu,0,1003.34,31.45
RedmiNote10ProBlue,RedmiNote9,0.8,10,cpu,0,1527.93,49.02
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,10,cpu,0,1097.42,29.32
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,10,cpu,0,939.26,26.84
RedmiNote10ProBlue,RedmiNote9,0.8,20,cpu,0,1573.5,54.22
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,20,cpu,0,1068.67,31.94
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,20,cpu,0,988.15,30.66
RedmiNote10ProBlue,RedmiNote9,0.8,30,cpu,0,1576.13,54.62
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,30,cpu,0,1063.3,31.94
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,30,cpu,0,990.64,30.81
RedmiNote10ProBlue,RedmiNote9,0.8,40,cpu,0,1572.4,54.46
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,40,cpu,0,1064.69,31.96
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,40,cpu,0,990.41,30.78
RedmiNote10ProBlue,RedmiNote9,0.8,50,cpu,0,1568.58,54.4
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,50,cpu,0,1059.02,31.77
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,50,cpu,0,985.17,30.62
