train_device,test_device,fraction,epochs,freeze,recalc_scalers,MAE_mJ,MAPE_pct,source_file
RedmiNote10ProBlue,RedmiNote9,0.5,40,screen,1,1210.01,28.91,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,40,screen,1,549.85,11.66,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,40,screen,1,675.42,13.31,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.5,50,screen,1,1205.51,28.5,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,50,screen,1,545.09,11.49,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,50,screen,1,664.72,13.12,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.6,10,screen,1,1211.87,29.01,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,10,screen,1,555.51,11.78,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,10,screen,1,669.83,13.24,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.6,20,screen,1,1209.67,28.49,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,20,screen,1,545.81,11.49,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,20,screen,1,666.69,13.13,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.6,30,screen,1,1209.41,28.36,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,30,screen,1,539.79,11.39,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,30,screen,1,669.82,13.16,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.6,40,screen,1,1197.94,28.11,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,40,screen,1,535.09,11.27,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,40,screen,1,651.06,12.89,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.6,50,screen,1,1200.97,28.05,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,50,screen,1,526.23,11.17,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,50,screen,1,659.14,12.99,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.7,10,screen,1,1212.88,28.9,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,10,screen,1,552.94,11.7,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,10,screen,1,672.81,13.26,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.7,20,screen,1,1214.46,28.42,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,20,screen,1,543.48,11.44,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,20,screen,1,673.63,13.2,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.7,30,screen,1,1206.38,28.3,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,30,screen,1,542.73,11.41,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,30,screen,1,659.64,13.02,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.7,40,screen,1,1198.19,27.97,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,40,screen,1,526.5,11.16,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,40,screen,1,652.92,12.9,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.7,50,screen,1,1211.52,28.26,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,50,screen,1,541.07,11.37,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,50,screen,1,664.66,13.06,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.8,10,screen,1,1207.62,28.76,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,10,screen,1,551.63,11.66,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,10,screen,1,664.59,13.14,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.8,20,screen,1,1198.26,28.39,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,20,screen,1,541.39,11.44,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,20,screen,1,655.69,13.0,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.8,30,screen,1,1191.84,28.2,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,30,screen,1,532.8,11.3,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,30,screen,1,650.64,12.93,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.8,40,screen,1,1188.5,28.18,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,40,screen,1,525.08,11.22,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,40,screen,1,654.52,12.99,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote9,0.8,50,screen,1,1185.55,28.17,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,50,screen,1,511.95,11.1,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,50,screen,1,656.19,13.02,results_RN10Blue_adv_screen_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.1,10,none,1,1148.19,27.38,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.1,10,none,1,847.64,15.53,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.1,10,none,1,745.99,14.25,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.1,20,none,1,1063.04,24.42,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.1,20,none,1,852.39,15.5,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.1,20,none,1,776.45,15.05,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.1,30,none,1,1005.35,23.05,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.1,30,none,1,818.69,15.48,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.1,30,none,1,769.11,15.38,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.1,40,none,1,960.64,22.18,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.1,40,none,1,802.5,15.63,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.1,40,none,1,765.41,15.7,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.1,50,none,1,916.35,21.22,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.1,50,none,1,812.6,15.85,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.1,50,none,1,759.2,15.76,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.2,10,none,1,1077.65,25.49,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.2,10,none,1,802.53,14.87,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.2,10,none,1,741.66,14.51,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.2,20,none,1,965.82,22.72,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.2,20,none,1,759.28,14.94,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.2,20,none,1,749.72,15.36,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.2,30,none,1,896.6,21.29,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.2,30,none,1,798.3,15.57,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.2,30,none,1,753.93,15.63,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.2,40,none,1,874.55,21.02,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.2,40,none,1,778.99,15.39,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.2,40,none,1,739.86,15.55,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.2,50,none,1,823.9,20.34,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.2,50,none,1,821.84,15.85,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.2,50,none,1,721.79,15.31,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.3,10,none,1,1023.43,24.01,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.3,10,none,1,823.07,15.28,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.3,10,none,1,766.9,15.09,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.3,20,none,1,908.7,21.38,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.3,20,none,1,798.74,15.43,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.3,20,none,1,767.54,15.69,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.3,30,none,1,848.36,20.48,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.3,30,none,1,817.32,15.71,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.3,30,none,1,748.26,15.57,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.3,40,none,1,825.77,20.12,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.3,40,none,1,843.94,15.96,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.3,40,none,1,748.33,15.55,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.3,50,none,1,820.01,19.91,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.3,50,none,1,863.55,16.19,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.3,50,none,1,749.65,15.54,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.4,10,none,1,970.84,22.55,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.4,10,none,1,813.2,15.48,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.4,10,none,1,768.22,15.47,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.4,20,none,1,862.49,20.66,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.4,20,none,1,804.06,15.67,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.4,20,none,1,734.79,15.44,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.4,30,none,1,815.42,19.87,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.4,30,none,1,850.08,16.22,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.4,30,none,1,729.18,15.41,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.4,40,none,1,797.57,19.69,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.4,40,none,1,877.66,16.47,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.4,40,none,1,730.31,15.34,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.4,50,none,1,845.74,20.35,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.4,50,none,1,806.94,15.75,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.4,50,none,1,721.25,15.33,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.5,10,none,1,967.04,22.08,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.5,10,none,1,865.06,15.93,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.5,10,none,1,801.3,15.74,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.5,20,none,1,864.05,20.39,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.5,20,none,1,831.34,15.87,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.5,20,none,1,761.6,15.71,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.5,30,none,1,819.42,19.62,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.5,30,none,1,860.56,16.2,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.5,30,none,1,734.93,15.35,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.5,40,none,1,817.02,19.52,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.5,40,none,1,928.06,16.96,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.5,40,none,1,778.24,15.81,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.5,50,none,1,817.6,19.71,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.5,50,none,1,884.52,16.42,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.5,50,none,1,744.3,15.39,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.6,10,none,1,902.79,20.99,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.6,10,none,1,832.66,15.96,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.6,10,none,1,772.68,15.85,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.6,20,none,1,817.88,19.71,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.6,20,none,1,887.63,16.42,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.6,20,none,1,751.8,15.54,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.6,30,none,1,796.51,19.54,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.6,30,none,1,884.62,16.36,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.6,30,none,1,740.62,15.37,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.6,40,none,1,797.34,19.39,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.6,40,none,1,952.76,17.07,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.6,40,none,1,780.85,15.75,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.6,50,none,1,792.1,19.42,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.6,50,none,1,930.47,16.86,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.6,50,none,1,759.79,15.54,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.7,10,none,1,877.49,20.65,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.7,10,none,1,826.82,15.83,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.7,10,none,1,748.42,15.52,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.7,20,none,1,806.04,19.48,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.7,20,none,1,893.17,16.48,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.7,20,none,1,739.79,15.37,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.7,30,none,1,803.93,19.22,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.7,30,none,1,961.41,17.22,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.7,30,none,1,780.32,15.79,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.7,40,none,1,789.13,19.24,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.7,40,none,1,931.55,16.82,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.7,40,none,1,760.65,15.48,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.7,50,none,1,794.79,19.17,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.7,50,none,1,948.51,16.97,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.7,50,none,1,768.4,15.56,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.8,10,none,1,859.63,20.53,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.8,10,none,1,820.09,15.77,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.8,10,none,1,737.6,15.45,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.8,20,none,1,800.1,19.56,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.8,20,none,1,894.93,16.4,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.8,20,none,1,746.65,15.37,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.8,30,none,1,796.16,19.38,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.8,30,none,1,963.38,17.23,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.8,30,none,1,782.03,15.79,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.8,40,none,1,784.57,19.35,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.8,40,none,1,946.34,17.09,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.8,40,none,1,772.59,15.7,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.8,50,none,1,789.37,19.55,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.8,50,none,1,926.13,16.77,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.8,50,none,1,761.44,15.53,results_RN9_adv_none_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.1,10,screen,0,1324.89,30.15,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.1,10,screen,0,1043.33,17.52,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.1,10,screen,0,839.39,14.78,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.1,20,screen,0,1222.53,29.91,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.1,20,screen,0,810.21,15.2,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.1,20,screen,0,662.84,13.01,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.1,30,screen,0,1170.86,29.35,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.1,30,screen,0,690.5,13.8,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.1,30,screen,0,592.52,12.28,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.1,40,screen,0,1142.21,28.46,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.1,40,screen,0,677.66,13.27,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.1,40,screen,0,565.39,11.84,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.1,50,screen,0,1120.62,28.41,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.1,50,screen,0,668.19,13.16,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.1,50,screen,0,552.42,11.73,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.2,10,screen,0,1237.5,29.98,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.2,10,screen,0,846.66,15.6,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.2,10,screen,0,685.24,13.23,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.2,20,screen,0,1156.01,29.38,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.2,20,screen,0,658.03,13.46,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.2,20,screen,0,580.74,12.21,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.2,30,screen,0,1122.31,28.74,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.2,30,screen,0,652.47,13.12,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.2,30,screen,0,554.15,11.84,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.2,40,screen,0,1103.62,28.5,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.2,40,screen,0,670.67,13.26,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.2,40,screen,0,543.85,11.7,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.2,50,screen,0,1073.0,28.04,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.2,50,screen,0,715.29,13.6,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.2,50,screen,0,541.93,11.59,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.3,10,screen,0,1192.14,29.58,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.3,10,screen,0,727.0,14.18,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.3,10,screen,0,620.63,12.56,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.3,20,screen,0,1121.33,28.31,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.3,20,screen,0,657.86,12.92,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.3,20,screen,0,561.08,11.81,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.3,30,screen,0,1079.58,27.6,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.3,30,screen,0,715.39,13.34,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.3,30,screen,0,552.35,11.59,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.3,40,screen,0,1050.76,27.23,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.3,40,screen,0,786.65,14.02,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.3,40,screen,0,573.79,11.74,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.3,50,screen,0,1091.92,27.81,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.3,50,screen,0,696.02,13.2,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.3,50,screen,0,551.23,11.62,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.4,10,screen,0,1162.16,29.41,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.4,10,screen,0,671.91,13.59,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.4,10,screen,0,588.33,12.28,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.4,20,screen,0,1090.41,27.88,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.4,20,screen,0,698.34,13.3,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.4,20,screen,0,544.5,11.56,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.4,30,screen,0,1107.79,28.25,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.4,30,screen,0,668.55,13.1,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.4,30,screen,0,548.02,11.68,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.4,40,screen,0,1065.84,27.64,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.4,40,screen,0,738.19,13.68,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.4,40,screen,0,549.08,11.57,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.4,50,screen,0,1063.6,27.68,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.4,50,screen,0,735.69,13.68,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProPink,0.4,50,screen,0,547.0,11.57,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote9,0.5,10,screen,0,1140.99,28.79,results_RN9_adv_screen.csv
RedmiNote9,RedmiNote10ProBlue,0.5,10,screen,0,655.95,13.25,results_RN9_adv_screen.csv
