train_device,test_device,fraction,epochs,freeze,recalc_scalers,MAE_mJ,MAPE_pct
RedmiNote9,RedmiNote10ProBlue,0.8,10,screen,0,712.19,13.41
RedmiNote9,RedmiNote10ProPink,0.8,10,screen,0,546.12,11.56
RedmiNote9,RedmiNote9,0.8,20,screen,0,1027.28,27.14
RedmiNote9,RedmiNote10ProBlue,0.8,20,screen,0,839.29,14.58
RedmiNote9,RedmiNote10ProPink,0.8,20,screen,0,594.31,11.95
RedmiNote9,RedmiNote9,0.8,30,screen,0,1008.42,26.75
RedmiNote9,RedmiNote10ProBlue,0.8,30,screen,0,907.43,15.19
RedmiNote9,RedmiNote10ProPink,0.8,30,screen,0,637.39,12.34
RedmiNote9,RedmiNote9,0.8,40,screen,0,998.31,26.57
RedmiNote9,RedmiNote10ProBlue,0.8,40,screen,0,931.96,15.4
RedmiNote9,RedmiNote10ProPink,0.8,40,screen,0,650.99,12.45
RedmiNote9,RedmiNote9,0.8,50,screen,0,1004.02,26.73
RedmiNote9,RedmiNote10ProBlue,0.8,50,screen,0,913.32,15.24
RedmiNote9,RedmiNote10ProPink,0.8,50,screen,0,640.1,12.37
