timestamp,sample_ms,batt_current_mA,batt_voltage_V,batt_charge_uAh,batt_soc_pct,batt_temp_C,cpu_temp_C,display_on,display_brightness_lin,core0_idle_ms,core1_idle_ms,core2_idle_ms,core3_idle_ms,core4_idle_ms,core5_idle_ms,core6_idle_ms,core7_idle_ms,cluster0_300000_ms,cluster0_576000_ms,cluster0_768000_ms,cluster0_1017600_ms,cluster0_1248000_ms,cluster0_1324800_ms,cluster0_1497600_ms,cluster0_1612800_ms,cluster0_1708800_ms,cluster0_1804800_ms,cluster1_300000_ms,cluster1_652800_ms,cluster1_806400_ms,cluster1_979200_ms,cluster1_1094400_ms,cluster1_1209600_ms,cluster1_1324800_ms,cluster1_1555200_ms,cluster1_1708800_ms,cluster1_1843200_ms,cluster1_1939200_ms,cluster1_2169600_ms,cluster1_2208000_ms,cluster1_2304000_ms,brightness_pct,cpu_load_pct
2025-05-25 23:54:53,2000,294.494,4.315,4665450,94,32.3,35.2,1,0.217,1975,2000,2000,2000,0,0,67,1473,0,2040,0,0,20,0,0,20,0,0,0,2040,20,20,0,0,0,0,0,0,0,0,0,0,,
2025-05-26 01:10:28,2000,1091.309,4.125,3879690,79,33.9,66.0,1,0.217,497,496,494,518,531,543,485,484,0,380,100,0,20,20,0,20,0,1490,0,400,0,0,0,0,120,10,0,0,0,0,0,1500,,
2025-05-26 00:54:38,2000,916.443,4.115,4076130,83,33.4,64.7,1,0.047,987,991,985,1007,1033,1032,997,989,0,940,0,0,80,0,0,0,0,1000,0,960,0,0,0,0,10,0,0,0,0,0,0,1050,,
2025-05-26 02:41:04,2000,1069.641,3.845,2848380,58,39.4,63.7,1,1.0,500,506,497,496,523,542,488,488,0,380,0,0,20,0,0,20,0,1640,0,400,0,0,0,0,20,1640,0,0,0,0,0,0,,
2025-05-26 00:19:26,2000,595.093,4.22,4370790,88,36.6,39.1,1,1.0,2000,2000,2000,2000,0,0,2000,2000,0,2050,0,0,20,0,0,20,0,0,0,2050,0,40,0,0,0,0,0,0,0,0,0,0,,
2025-05-26 00:41:03,2000,130.31,4.143,4174350,85,34.7,39.8,1,4e-05,1433,1553,1510,1475,1532,1531,1486,1211,0,1500,0,0,40,0,40,20,0,480,0,1530,20,10,0,0,10,0,0,0,0,10,0,500,,
2025-05-26 01:45:05,2000,104.675,3.942,3486810,71,38.9,35.9,1,4e-05,2000,2000,2000,2000,0,0,318,2000,0,2000,0,0,40,20,0,40,0,0,0,2050,0,20,20,20,0,0,0,0,0,0,0,0,,
2025-05-25 23:44:48,2000,927.735,4.351,4812780,97,30.4,54.7,1,0.047,1480,1503,1479,1503,1557,1529,1474,1492,0,1240,240,0,20,0,0,10,10,520,0,1260,10,0,0,0,10,0,0,0,0,0,0,760,,
2025-05-26 01:08:34,2000,1095.581,4.151,3928800,80,32.9,70.5,1,0.217,492,512,496,509,531,541,490,489,0,430,0,0,20,0,0,0,0,1580,0,430,0,10,0,0,20,0,0,0,0,10,0,1550,,
2025-05-26 00:01:27,2000,993.042,4.212,4616340,93,31.9,69.6,1,0.217,496,510,500,499,549,574,488,497,0,410,0,0,110,0,0,20,0,1490,0,430,0,0,0,0,20,20,0,10,0,0,0,1550,,
2025-05-26 02:15:47,2000,1114.807,3.885,3192150,65,34.9,75.4,1,0.217,493,502,494,501,537,536,485,496,0,480,0,0,40,0,0,0,0,1500,0,510,0,0,0,0,0,0,0,0,0,0,0,1510,,
2025-05-26 00:25:09,2000,1300.965,4.205,4321680,87,35.7,75.7,1,1.0,503,498,494,504,529,530,491,496,0,440,0,0,20,0,0,0,0,1560,0,460,0,0,0,0,10,0,0,0,0,10,0,1550,,
